Date,NVDA.US_Close,TSLA.US_Close,AAPL.US_Close,GOOG.US_Close,NVDA.US_High,TSLA.US_High,AAPL.US_High,GOOG.US_High,NVDA.US_Low,TSLA.US_Low,AAPL.US_Low,GOOG.US_Low,NVDA.US_Open,TSLA.US_Open,AAPL.US_Open,GOOG.US_Open,NVDA.US_Volume,TSLA.US_Volume,AAPL.US_Volume,GOOG.US_Volume
2022-05-24,161.338,209.387,139.933,105.926,165.762,217.973,141.538,106.395,157.603,206.857,136.913,102.208,164.893,217.843,140.377,106.378,58928901.51123,89092515.0,104450373.16398,60386380.0
2022-05-23,168.768,224.967,142.674,111.666,168.938,226.652,142.824,112.006,161.588,212.687,137.231,109.154,162.536,218.34,137.371,110.104,64069214.696757,88903638.0,118085355.30649,31558220.0
2022-05-20,166.73,221.3,137.171,109.313,173.881,240.527,140.272,112.55,157.353,211.0,132.207,106.373,173.104,237.997,138.667,112.086,74003329.526643,144973305.0,137845304.09607,37586020.0
2022-05-19,171.025,236.473,136.932,110.746,176.648,244.667,141.229,113.588,167.13,231.37,136.185,110.468,169.157,235.667,139.455,111.841,62208971.868004,90296673.0,136510760.83204,29191740.0
2022-05-18,169.167,236.603,140.392,112.401,180.953,253.5,146.912,115.696,168.428,233.603,139.475,112.142,176.828,248.173,146.403,115.238,54584557.507105,87811812.0,110077629.30398,27982760.0
2022-05-17,181.542,253.87,148.786,116.702,183.479,254.827,149.314,117.228,176.12,242.95,146.234,115.338,180.513,249.12,148.408,117.228,58656528.943696,80236110.0,78575196.341869,21576080.0
2022-05-16,172.425,241.457,145.097,114.792,177.657,256.587,147.071,116.608,170.845,239.696,143.742,114.335,174.871,255.72,145.107,115.384,52210071.794488,86098539.0,86908063.07737,23282380.0
2022-05-13,176.838,256.53,146.663,116.516,179.059,262.45,147.655,118.085,165.717,250.522,142.674,114.0,167.67,257.827,144.15,114.845,67127832.3418,92150724.0,114338548.49731,29737560.0
2022-05-12,161.548,242.667,142.126,113.161,167.67,253.22,145.755,114.857,155.475,226.667,138.377,110.114,161.988,233.667,142.336,111.938,70961826.34391,140312862.0,183159016.30937,41464880.0
2022-05-11,166.091,244.667,146.055,113.961,177.307,269.923,154.977,116.671,165.472,242.4,145.367,113.65,173.253,265.0,153.033,113.71,67100850.505355,97224459.0,143125059.50772,36501640.0
2022-05-10,175.731,266.68,154.04,114.584,181.751,275.12,156.264,116.691,170.035,258.083,152.465,113.383,176.668,273.103,155.047,116.04,76243041.226546,84401631.0,115718629.23801,31157780.0
2022-05-09,169.287,262.37,151.598,113.084,182.32,281.877,155.356,115.563,168.058,260.383,151.029,112.552,180.113,278.817,154.454,113.304,64526369.990197,90810222.0,131979261.82212,34520960.0
2022-05-06,186.517,288.55,156.802,115.66,194.876,296.0,158.955,117.498,179.674,281.035,153.711,114.143,187.125,295.667,155.536,115.519,63409189.995891,72903111.0,116478852.02879,35309480.0
2022-05-05,188.203,291.093,156.064,116.746,199.001,315.2,163.342,121.233,184.769,285.9,154.249,115.182,198.421,313.07,163.112,120.22,62711784.417712,92519193.0,131115766.9874,43089040.0
2022-05-04,203.084,317.54,165.276,122.575,203.743,318.5,165.734,123.143,187.275,295.093,158.546,115.738,198.981,301.313,158.955,118.004,64966934.478018,81643704.0,108746251.66642,33231460.0
2022-05-03,195.776,303.083,158.766,118.13,198.002,308.027,159.982,119.3,191.09,296.197,155.615,116.627,193.756,301.06,157.44,116.765,47634820.221815,63709575.0,89369007.658562,21215740.0
2022-05-02,195.086,300.98,157.25,117.157,195.496,302.12,157.52,117.34,183.679,282.677,152.585,113.399,185.174,286.923,156.004,113.907,57276695.570157,75781371.0,123611963.38191,30279640.0
2022-04-29,185.239,290.253,156.942,114.966,201.032,311.467,165.456,118.96,184.939,290.0,156.542,114.694,193.776,300.75,161.109,117.578,50106326.602745,88132995.0,132343592.73001,33693100.0
2022-04-28,197.572,292.503,162.903,119.412,200.119,300.0,163.77,120.438,184.665,273.9,158.218,115.144,189.432,299.993,158.536,117.115,57104282.356178,124948527.0,130805888.66648,36790940.0
2022-04-27,183.919,293.837,155.864,115.02,191.428,306.0,159.075,117.5,182.67,292.453,154.678,113.124,185.747,299.527,155.207,114.373,50008730.21245,76956396.0,88461586.245827,62238120.0
2022-04-26,187.645,292.14,156.094,119.506,197.632,333.333,161.607,122.75,186.467,291.667,156.014,119.162,196.934,331.81,161.517,122.75,65396259.871504,136133667.0,96055836.895215,49393040.0
2022-04-25,198.771,332.673,162.145,123.25,199.2,336.207,162.435,123.278,190.72,325.1,157.749,118.769,191.778,326.323,160.391,119.43,64237117.254168,68341335.0,96480886.444766,34521800.0
2022-04-22,194.906,335.017,161.059,119.614,204.603,344.95,167.11,125.452,194.756,331.333,160.769,119.14,202.775,338.303,165.714,125.0,62549783.260925,69696558.0,85266428.968962,46410300.0
2022-04-21,201.576,336.26,165.674,124.938,223.64,364.073,170.759,130.308,199.75,332.138,165.166,124.65,216.821,358.243,168.147,129.35,65703338.962591,105416337.0,87622383.2812,30157540.0
2022-04-20,214.551,325.733,166.472,128.246,226.42,344.667,168.117,131.924,211.734,325.083,165.356,127.894,224.887,343.333,167.997,131.284,46956329.363551,70711326.0,68237125.905178,22609380.0
2022-04-19,221.702,342.717,166.642,130.531,223.451,344.98,167.061,130.904,212.873,331.775,163.172,127.452,216.927,335.02,164.278,128.077,51342443.749628,49847832.0,68030213.697874,22719300.0
2022-04-18,217.556,334.763,164.328,127.961,220.604,338.307,165.844,128.712,210.524,324.47,162.833,126.578,211.734,329.677,163.182,127.41,52636069.014293,51715221.0,69336203.131459,14917200.0
2022-04-14,212.314,328.333,164.548,127.253,227.483,337.57,170.5,130.71,211.364,327.397,164.298,127.112,224.766,333.097,169.852,130.649,56981141.932511,58422405.0,75670163.315014,23483360.0
2022-04-13,221.752,340.79,169.633,130.286,224.716,342.08,170.271,130.656,214.281,324.366,166.024,128.439,217.007,327.025,166.632,128.627,51759252.44661,55121211.0,70938402.320703,19542960.0
2022-04-12,214.771,328.983,166.901,128.374,226.965,340.397,169.104,132.424,212.553,325.533,165.894,127.576,225.086,332.547,167.26,132.424,66308961.440606,65976096.0,79623774.002075,23003220.0
2022-04-11,218.896,325.31,165.006,129.796,222.92,336.156,168.267,132.939,216.329,324.88,164.758,129.618,221.861,326.8,167.947,132.9,57592908.115009,59357205.0,72573547.697277,24187340.0
2022-04-08,230.9,341.83,169.323,134.01,238.929,349.48,171.008,136.25,230.331,340.812,168.437,133.753,238.869,347.737,171.008,136.25,52543956.501031,55013688.0,76921932.869279,16434480.0
2022-04-07,241.777,352.42,171.368,136.465,246.91,358.863,172.584,137.702,234.485,340.513,169.085,134.857,244.105,350.797,170.39,136.618,55869298.630657,79447059.0,77945686.039738,19448540.0
2022-04-06,243.766,348.587,171.058,137.176,252.683,359.667,172.852,139.848,239.729,342.567,169.363,136.418,249.026,357.823,171.586,139.162,70471630.616269,89348535.0,89461681.473937,23574600.0
2022-04-05,258.985,363.753,174.269,141.063,272.848,384.29,177.499,143.59,257.875,362.433,173.63,140.944,272.198,378.767,176.701,143.4,43716295.213996,80075019.0,73733853.114724,19255560.0
2022-04-04,273.257,381.817,177.638,143.642,275.235,383.303,177.688,144.044,265.797,357.51,173.65,140.824,266.946,363.127,173.78,140.824,39820718.984983,82177701.0,76892274.68055,19084900.0
2022-04-01,266.786,361.53,173.521,140.7,274.615,364.917,174.089,140.95,262.34,355.547,171.168,138.797,273.407,360.383,173.242,140.01,51788456.069274,54263223.0,79107596.337528,23480020.0
2022-03-31,272.518,359.2,173.82,139.65,282.126,367.713,177.229,142.644,272.358,358.88,173.61,139.619,277.471,364.857,177.04,142.448,52409746.19523,48992757.0,103515477.20283,29516320.0
2022-03-30,276.552,364.663,176.97,142.644,284.599,371.317,178.804,143.48,274.685,361.333,175.903,142.168,282.686,363.723,177.748,142.855,46406909.365992,59865006.0,93052223.090273,21046380.0
2022-03-29,286.2,366.523,178.156,143.25,289.097,371.59,178.206,144.162,279.449,357.703,175.545,142.484,286.585,369.33,175.893,143.16,48959837.853932,73614819.0,101044503.12254,28678420.0
2022-03-28,281.836,363.947,174.807,141.95,282.146,365.96,174.937,141.977,271.719,351.2,171.228,139.828,277.207,355.033,171.398,140.684,42602817.862969,102506079.0,90780755.697565,23773080.0
2022-03-25,276.572,336.88,173.929,141.522,283.226,340.6,174.488,141.96,272.368,332.44,171.976,139.7,278.511,336.0,173.092,141.754,57974320.423317,62031546.0,80910543.990509,19289080.0
2022-03-24,281.147,337.973,173.282,141.312,282.846,341.497,173.351,141.396,258.745,329.6,169.443,138.039,261.332,336.577,170.291,139.272,87848079.470065,68920878.0,90539170.050463,20544720.0
2022-03-23,256.018,333.037,169.443,138.504,265.782,346.9,171.866,140.025,255.431,325.467,166.891,138.166,260.932,326.647,167.23,139.138,50275033.168418,120676149.0,98506306.62302,25302320.0
2022-03-22,264.908,331.327,168.057,140.278,272.038,332.62,168.655,141.5,260.394,307.25,164.17,136.5,266.936,310.0,164.768,136.5,54769393.299561,105868557.0,81900855.466832,29776860.0
2022-03-21,267.005,307.053,164.638,136.478,271.18,314.283,165.605,137.582,259.345,302.363,162.285,134.612,264.738,304.993,162.774,136.848,59247006.429204,81981648.0,96244799.518937,26632460.0
2022-03-18,264.198,301.797,163.242,136.802,265.358,302.617,163.74,136.914,245.931,289.13,159.045,132.932,247.679,291.497,159.783,133.884,73163606.475909,100414191.0,124070454.62561,45899700.0
2022-03-17,247.349,290.533,159.893,134.6,248.107,291.667,160.271,134.739,238.759,275.239,156.922,132.719,240.897,276.997,157.898,133.321,47253376.874582,66582972.0,75957457.96037,23994380.0
2022-03-16,244.652,280.077,158.875,133.69,245.661,280.667,159.284,133.771,231.43,267.42,153.761,129.201,234.705,269.667,156.343,131.0,67226479.049239,84028821.0,102762959.8438,32058200.0
2022-03-15,229.441,267.297,154.389,129.661,230.091,268.523,154.868,130.517,212.952,252.19,149.704,126.568,214.91,258.423,150.222,127.742,49261344.957494,66841143.0,93384869.648006,30292600.0
2022-03-14,213.032,255.457,149.942,126.741,222.341,266.9,153.422,131.026,211.324,252.013,149.424,126.413,218.416,260.203,150.77,130.573,38583809.844905,71152263.0,109224011.50472,30253860.0
2022-03-11,220.723,265.117,154.03,130.476,231.16,281.267,158.566,134.2,220.185,264.59,153.801,130.296,229.931,280.066,158.218,133.999,36766964.438485,67037166.0,97408792.148972,26599800.0
2022-03-10,226.296,279.433,157.808,132.682,227.593,284.817,159.663,133.538,218.546,270.12,155.276,131.401,225.026,283.817,159.473,131.462,42860313.774505,58648644.0,105818596.84809,24265200.0
2022-03-09,229.851,286.323,162.215,133.866,231.91,286.853,162.674,134.198,222.191,277.337,158.696,130.088,223.591,279.827,160.749,131.4,49336064.659384,59183979.0,91868643.898709,32257440.0
2022-03-08,214.87,274.8,156.732,127.279,223.451,283.33,162.145,131.246,206.241,260.723,155.097,125.861,212.823,265.177,158.108,126.251,55816715.689267,80399106.0,131741591.08001,35249560.0
2022-03-07,213.252,268.193,158.586,126.464,230.041,288.713,164.278,131.904,213.032,268.19,158.327,126.41,227.883,285.433,162.624,131.904,45138694.967702,72494172.0,96855041.226457,39177900.0
2022-03-04,229.072,279.43,162.435,132.122,236.504,285.217,164.808,134.199,224.537,275.054,161.367,130.408,233.547,283.033,163.75,133.382,43255314.12283,67179861.0,84198789.342488,24472240.0
2022-03-03,236.842,279.763,165.485,134.308,242.956,295.48,168.147,136.714,234.395,277.533,164.808,133.431,242.312,292.923,167.709,135.978,36555346.059456,61623507.0,77025332.300593,19779300.0
2022-03-02,241.897,293.297,165.814,134.752,243.786,295.493,166.602,135.616,233.856,281.424,162.215,133.432,237.261,290.71,163.651,134.608,39013109.205746,74643438.0,80085421.844786,23966740.0
2022-03-01,234.435,288.123,162.464,134.168,243.426,296.627,165.854,136.111,230.99,284.593,161.239,133.378,242.567,289.893,163.95,134.48,41264367.385457,74766861.0,83852060.962799,24639920.0
2022-02-28,243.506,290.143,164.378,134.891,246.301,292.287,164.678,135.64,236.732,271.569,161.697,132.825,239.579,271.67,162.325,133.284,47799938.287347,99006867.0,95486662.069558,29675680.0
2022-02-25,241.227,269.957,164.11,134.52,241.827,273.167,164.378,135.389,233.477,260.8,160.151,131.765,236.872,269.743,163.102,133.526,52961979.72108,76067763.0,92390310.254028,26235860.0
2022-02-24,237.141,266.923,162.006,132.674,237.661,267.493,162.115,133.037,208.599,233.333,151.318,124.764,209.847,233.463,151.897,125.0,73685006.334945,135322275.0,141786086.77394,43165080.0
2022-02-23,223.551,254.68,159.354,127.585,241.207,278.433,165.406,131.749,222.691,253.52,159.035,127.504,237.681,276.81,164.798,131.079,56731875.340915,95257008.0,90416445.853725,26431280.0
2022-02-22,233.567,273.843,163.581,129.402,240.298,285.578,165.944,131.901,229.671,267.033,161.417,127.741,230.021,278.043,164.239,129.985,63432585.334705,83288202.0,91575175.479286,38906580.0
2022-02-18,236.085,285.66,166.542,130.468,249.506,295.623,169.772,133.824,230.67,279.203,165.446,130.307,246.321,295.333,169.055,133.038,76234063.968657,68501841.0,83147135.327276,31858600.0
2022-02-17,244.722,292.117,168.117,132.308,257.486,306.167,171.138,136.84,241.307,291.367,167.709,132.202,255.94,304.42,170.261,136.15,81175118.274524,55178418.0,69904164.266357,30968120.0
2022-02-16,264.728,307.797,171.776,137.488,265.438,308.81,172.564,137.946,255.161,300.403,169.283,134.824,262.221,304.683,171.078,136.43,73372129.973818,51294396.0,61454162.32991,25609660.0
2022-02-15,264.568,307.477,172.016,136.426,265.068,307.667,172.174,137.9,247.489,297.792,169.483,135.54,249.136,300.0,170.201,137.472,70275366.492169,57649542.0,64577149.140825,26577560.0
2022-02-14,242.327,291.92,168.117,135.3,248.397,299.627,168.815,136.166,237.211,284.383,165.814,133.302,238.999,287.19,166.612,133.366,44105257.990934,67756416.0,86575430.56234,26792800.0
2022-02-11,239.149,286.667,167.878,134.13,261.152,305.32,172.304,139.283,237.391,283.567,167.28,133.288,258.795,303.21,171.556,138.75,60633553.221675,79645869.0,99117069.916651,38808800.0
2022-02-10,257.875,301.517,171.348,138.603,268.861,314.603,174.687,141.431,255.641,298.9,170.779,138.05,259.585,302.79,173.351,139.5,51393166.358075,66126831.0,91276973.665902,33017700.0
2022-02-09,266.666,310.667,175.485,141.453,266.866,315.423,175.853,142.176,253.172,306.667,174.109,140.377,255.861,311.667,175.255,140.85,52502941.065818,52259544.0,71607529.094088,28627160.0
2022-02-08,250.724,307.333,174.039,139.213,251.944,308.763,174.557,139.837,239.459,298.267,170.66,136.873,243.247,301.843,170.958,138.991,41094391.227657,50729013.0,75167742.484153,34255040.0
2022-02-07,246.93,302.447,170.889,138.938,251.464,315.923,173.162,143.846,241.677,300.903,170.181,138.699,243.376,307.93,172.086,143.709,37740500.29654,60994464.0,77600685.915568,44610740.0
2022-02-04,242.847,307.773,171.616,143.016,246.001,312.167,173.312,144.535,235.985,293.723,169.912,139.818,239.379,299.073,170.908,143.017,35533457.565004,73625466.0,82838470.69711,49224400.0
2022-02-03,239.139,297.047,171.906,142.651,250.415,312.333,175.225,149.118,237.461,293.507,171.128,142.205,244.234,294.0,173.471,145.295,41076279.514748,78855558.0,89937035.997824,56930140.0
2022-02-02,252.063,301.887,174.827,148.036,257.805,310.5,174.867,152.1,245.181,296.47,172.334,145.558,257.575,309.393,173.73,151.864,54419445.449107,66793035.0,85407078.676075,89750760.0
2022-02-01,246.031,310.417,173.6,137.878,251.094,314.567,173.83,138.2,238.56,301.667,171.318,134.568,250.684,311.737,173.012,137.835,51966528.380017,73138338.0,86714275.782118,51203200.0
2022-01-31,244.513,312.24,173.77,135.698,244.742,312.663,173.989,135.844,230.191,287.35,168.526,132.274,231.49,290.903,169.174,134.198,56548505.386689,104436096.0,116212166.05312,34055560.0
2022-01-28,228.073,282.117,169.343,133.29,228.253,285.833,169.363,133.37,212.653,264.003,161.857,128.694,219.805,277.187,164.758,130.0,54454980.011057,134788950.0,180979963.94508,30517560.0
2022-01-27,219.126,276.367,158.307,129.121,239.609,311.797,162.893,132.61,216.439,276.333,157.37,128.945,235.345,311.12,161.507,131.361,57417045.575419,147109569.0,122662433.9212,30285020.0
2022-01-26,227.393,312.47,158.776,129.24,240.229,329.23,163.442,132.808,222.681,302.0,156.912,127.154,232.07,317.477,162.554,130.592,75703690.856756,104867283.0,108903712.49512,39630880.0
2022-01-25,222.921,306.133,158.865,126.736,229.102,317.087,161.817,129.339,219.686,301.07,156.114,126.378,225.136,304.733,158.068,128.435,66556426.77334,86595906.0,116470433.42834,36008600.0
2022-01-24,233.387,310.0,160.679,130.372,233.467,311.171,161.357,130.779,208.579,283.823,153.801,124.642,222.981,301.587,159.105,126.028,91711679.5996,152375142.0,163650997.62375,55292040.0
2022-01-21,233.407,314.633,161.467,130.092,247.879,334.85,165.376,134.76,232.3,313.5,161.357,130.001,234.735,332.113,163.472,133.012,71998325.160367,103416027.0,123561842.96882,41919220.0
2022-01-20,241.157,332.09,163.561,133.507,255.431,347.22,168.695,137.912,240.437,331.333,163.232,133.144,252.683,336.577,166.024,136.514,43580140.469779,70488744.0,91951098.638504,21930560.0
2022-01-19,250.315,331.883,165.276,135.652,265.058,351.557,170.091,138.4,250.165,331.667,164.986,135.5,260.424,347.235,169.015,136.938,48901096.189224,75442488.0,95365273.935706,20795280.0
2022-01-18,258.665,343.503,168.815,136.29,265.997,356.93,171.546,137.391,257.336,338.687,168.427,135.617,262.231,342.202,170.52,136.6,42591276.38944,66989409.0,91697850.526564,27401960.0
2022-01-14,269.031,349.87,172.076,139.786,271.579,350.667,172.783,141.2,261.732,337.793,170.101,137.5,262.82,339.96,170.35,137.5,39639689.966395,72924411.0,80907639.157089,23825920.0
2022-01-13,265.368,343.853,171.198,139.131,284.394,371.867,175.605,143.186,264.598,342.18,170.799,138.914,283.395,369.688,174.767,141.84,53963664.879631,97209792.0,84996211.2535,26565080.0
2022-01-12,279.588,368.74,174.518,141.648,285.541,371.613,176.153,142.814,275.683,357.53,173.81,141.112,280.268,359.617,175.106,141.555,38396032.36344,83739015.0,75239324.159627,23641580.0
2022-01-11,277.771,354.8,174.069,140.017,280.248,358.617,174.169,140.33,268.001,346.273,169.832,136.814,272.838,351.223,171.328,138.18,40466561.901249,66063210.0,76580200.682707,23501240.0
2022-01-10,273.607,352.707,171.198,138.574,274.295,353.033,171.506,138.64,256.067,326.667,167.2,133.14,265.428,333.333,168.097,135.099,59552911.047449,91814877.0,107385194.77609,34095680.0
2022-01-07,272.078,342.32,171.178,137.004,283.815,360.31,173.132,138.255,270.181,336.667,170.041,135.789,281.007,360.123,171.896,137.905,41052318.46651,84164748.0,87212386.50621,19408240.0
2022-01-06,281.376,354.9,171.008,137.551,283.975,362.667,174.289,139.686,270.261,340.167,170.65,136.764,276.003,359.0,171.636,137.498,45483415.262564,90336474.0,97466363.219058,29049040.0
2022-01-05,275.643,362.707,173.91,137.654,293.742,390.113,179.134,144.298,274.935,360.337,173.63,137.523,289.077,382.217,178.576,144.181,49877423.547947,80119797.0,95086276.52172,49641520.0
2022-01-04,292.482,383.197,178.665,144.416,304.249,402.667,181.885,146.61,283.086,374.35,178.087,143.816,302.341,396.517,181.576,145.55,52790624.834291,100248258.0,99886812.657007,22927780.0
2022-01-03,300.783,399.927,180.958,145.074,306.676,400.357,181.825,145.55,297.426,378.68,176.681,143.502,297.725,382.583,176.801,144.476,39296260.290029,104686047.0,105308881.83607,25224500.0
2021-12-31,293.692,352.26,176.541,144.68,299.874,360.667,178.196,146.365,292.892,351.53,176.233,144.678,296.318,357.815,177.06,145.544,26691004.728696,40733625.0,64434063.024741,17297700.0
2021-12-30,295.438,356.78,177.169,146.002,304.139,365.183,179.532,147.062,294.979,351.05,177.06,145.758,297.845,353.777,178.436,146.45,30930473.214171,47040939.0,60119922.990096,12977020.0
